stationcode,name,address,latitude,longitude,brand
20781,"AGL 34 Spencer St, Rose Bay","34 Spencer St, Rose Bay NSW 2029",-33.869938,151.27489,AGL
20782,"AGL 35 Diamond Bay Rd, Vaucluse","35 Diamond Bay Rd, Vaucluse NSW 2030",-33.861208,151.28059,AGL
20783,"AGL 35 Holmwood St, Newtown","35 Holmwood St, Newtown NSW 2042",-33.904259,151.17864,AGL
20784,"AGL 35 Metropolitan Rd, Enmore","35 Metropolitan Rd, Enmore NSW 2042",-33.90054,151.17236,AGL
20785,"AGL 39 Dulwich St, Dulwich Hill","39 Dulwich St, Dulwich Hill NSW 2203",-33.902889,151.14178,AGL
20786,"AGL 396 Mowbray Rd W, Lane Cove North","396 Mowbray Rd W, Lane Cove North NSW 2066",-33.806307,151.17585,AGL
20787,"AGL 402 Mowbray Rd W, Lane Cove North","402 Mowbray Rd W, Lane Cove North NSW 2066",-33.806571,151.17508,AGL
20788,"AGL 46-48 Mallett St, Camperdown","Opposite 46-48 Mallett St, Camperdown NSW 2050",-33.887912,151.17695,AGL
20789,"AGL 49 Llandaff St, Bondi Junction","49 Llandaff St, Bondi Junction NSW 2022",-33.893644,151.2533,AGL
20790,"AGL 5 Grove St, Dulwich Hill","5 Grove St, Dulwich Hill NSW 2203",-33.901307,151.1396,AGL
20791,"AGL 50 Chandos St, Ashfield","50 Chandos St, Ashfield NSW 2131",-33.883114,151.13057,AGL
20792,"AGL 50 Nelson St, Annandale","50 Nelson St, Annandale NSW 2038",-33.885253,151.17223,AGL
20793,"AGL 52 Dudley St, Coogee","52 Dudley St, Coogee NSW 2034",-33.924189,151.25163,AGL
20794,"AGL 52 Spencer St, Rose Bay","52 Spencer St, Rose Bay NSW 2029",-33.869007,151.2754,AGL
20795,"AGL 59 Holmwood St, Newtown","59 Holmwood St, Newtown NSW 2042",-33.904523,151.17785,AGL
20796,"AGL 59 Metropolitan Rd, Enmore","59 Metropolitan Rd, Enmore NSW 2042",-33.901175,151.17257,AGL
20797,"AGL 59 Windsor St, Paddington","59 Windsor St, Paddington NSW 2021",-33.885101,151.23344,AGL
20798,"AGL 626 Mowbray Rd W, Lane Cove North","626 Mowbray Rd W, Lane Cove North NSW 2066",-33.804676,151.156,AGL
20799,"AGL 642 Mowbray Rd W, Lane Cove North","642 Mowbray Rd W, Lane Cove North NSW 2066",-33.804553,151.1552,AGL
20800,"AGL 66 Mill Hill Rd, Bondi Junction","66 Mill Hill Rd, Bondi Junction NSW 2022",-33.892692,151.244,AGL
20801,"AGL 7 Holmwood St, Newtown","7 Holmwood St, Newtown NSW 2042",-33.904008,151.17938,AGL
20802,"AGL 75 Corunna Rd, Stanmore","75 Corunna Rd, Stanmore NSW 2048",-33.888842,151.16854,AGL
20803,"AGL 79 Darley Rd, Randwick","On Evan St, Adjacent 79 Darley Rd, Randwick NSW 2031",-33.90356151,151.2384945,AGL
20804,"AGL 8 Belmore St, Enmore","8 Belmore St, Enmore NSW 2042",-33.898101,151.17308,AGL
20805,"AGL 90 Rowntree St, Birchgrove","90 Rowntree St, Birchgrove NSW 2041",-33.853503,151.18034,AGL
20806,"AGL 91 Annandale St, Annandale","91 Annandale St, Annandale NSW 2038",-33.882982,151.16848,AGL
20807,"AGL 93 Metropolitan Rd, Enmore","93 Metropolitan Rd, Enmore NSW 2042",-33.902037,151.17287,AGL
20808,"AGL 94 Mallett St, Camperdown","Opposite 94 Mallett St, Camperdown NSW 2050",-33.889085,151.17744,AGL
20809,"AGL 96A Dudley St, Coogee","96A Dudley St, Coogee NSW 2034",-33.924774,151.2555,AGL
20810,"AGL 98 Rowntree St, Birchgrove","98 Rowntree St, Birchgrove NSW 2041",-33.85326,151.18076,AGL
1,Shell Reddy Express Coffs Harbour,"208-212 Pacific Hwy North, Coffs Harbour NSW 2450",-30.286083,153.124146,Reddy Express
2,Shell Reddy  Express Glendale,"593 Main Rd, Glendale NSW 2285",-32.927065,151.637938,Reddy Express
3,Shell Reddy Express Oyster Bay,"26-28 Georges River Rd (Cnr Carvers Rd), Oyster Bay NSW 2225",-34.00934,151.07548,Reddy Express
4,Shell Reddy Express Tamworth,"251-253 Goonoo Goonoo Rd, Tamworth NSW 2340",-31.111899,150.922823,Reddy Express
5,Shell Reddy Express Bulli,"279-287 Princes Highway, Bulli NSW 2516",-34.336559,150.912153,Reddy Express
6,Shell Reddy Express Mudgee,"47 Church St (Cnr Mortimer St), Mudgee NSW 2850",-32.593538,149.588282,Reddy Express
7,Shell Reddy Express Tamworth West,"147-149 Bridge St, Tamworth West NSW 2340",-31.094987,150.911999,Reddy Express
10,Shell Reddy Express Port Macquarie,"Cnr Gordon & Hollingsworth Sts, PORT MACQUARIE NSW 2444",-31.434366,152.904685,Reddy Express
13,Shell Reddy Express Wyalong,"Mid Western Hwy & Nicholson Lane, Wyalong NSW 2671",-33.925413,147.256084,Reddy Express
14,Shell Reddy Express  Taren Point,"99 Parraweena Rd (Cnr Taren Point Rd), Miranda NSW 2228",-34.026377,151.120108,Reddy Express
15,BP Cronulla,"Cnr Wilbur & Kingsway Streets, Cronulla NSW 2230",-34.050956,151.150759,BP
16,BP Eagle Vale,"Cnr Eagle Vale Dve & Gould Rd, Eagle Vale NSW 2558",-34.031183,150.816282,BP
17,BP Glendenning,"646 Richmond Rd, Glendenning NSW 2761",-33.73762,150.853221,BP
18,Shell Reddy Express St Clair,"247 Banks Drive (Cnr Mamre Rd), St Clair NSW 2759",-33.788333,150.771411,Reddy Express
19,Shell Reddy  Express Singleton (Nsw),"69-73 George St, Singleton NSW 2330",-32.5629,151.175536,Reddy Express
20,Shell Reddy Express Emerald Beach,"1140-1140A Solitary Islands Way, Emerald Beach NSW 2456",-30.16434,153.18148,Reddy Express
21,Shell Reddy Express Eastern Creek,"611 Great Western Hwy (Cnr Brabham Drv), Eastern Creek NSW 2766",-33.792159,150.871489,Reddy Express
22,Shell Reddy  Express Gorokan,"67 Wallarah Rd (Cnr Edith St), Gorokan NSW 2263",-33.25654,151.507969,Reddy Express
23,Shell Reddy  Express Lake Munmorah,"260 Pacific Hwy (Cnr Basford Road), Doyalson North NSW 2259",-33.186301,151.548878,Reddy Express
24,Shell Reddy  Express Woy Woy,"50-52 Ocean Beach Rd (Cnr Rawson St), Woy Woy NSW 2256",-33.493905,151.320693,Reddy Express
26,Shell Reddy Express Gilgandra,"Portion 101 Newell Highway (Cnr Tooraweenah Road), Gilgandra NSW 2827",-31.703093,148.678759,Reddy Express
27,Shell Reddy  Express Erina,"211 The Entrance Rd (Cnr Bonnal Rd), Erina NSW 2250",-33.435578,151.385108,Reddy Express
29,Shell Reddy Express Mittagong,"Old Hume Hwy (Cnr Balaclava St), Mittagong NSW 2575",-34.439,150.471869,Reddy Express
30,Shell Reddy Express West Dubbo,"Whylandra St & Victoria St, Dubbo NSW 2830",-32.247549,148.593317,Reddy Express
33,Shell Reddy Express Wauchope,"64 High Street, Wauchope NSW 2446",-31.457565,152.731699,Reddy Express
34,Shell Reddy Express Chatswood,"877-879 Pacific Hwy, Chatswood NSW 2067",-33.791717,151.180472,Reddy Express
35,Shell Reddy Express Parklea,"484 Sunnyholt Road, Parklea NSW 2768",-33.729297,150.921811,Reddy Express
36,Shell Reddy Express Brighton-Le-Sands,"2-6 General Holmes Drive, Brighton-Le-Sands NSW 2216",-33.957809,151.15748,Reddy Express
37,Shell Reddy Express Toronto,"133-137 Cary St, Toronto NSW 2283",-33.011721,151.593151,Reddy Express
39,Shell Reddy Express Sutton Forest,"13125 Hume Highway (Cnr Sally Corner Rd), Sutton Forest NSW 2577",-34.607743,150.228156,Reddy Express
40,Shell Reddy Express Oak Flats,"Lot 2 Lake Entrance Road, Oak Flats NSW 2529",-34.563166,150.831516,Reddy Express
41,Shell Reddy  Express Kincumber,"Avoca Dr & Bungoona St, Kincumber NSW 2251",-33.467789,151.383804,Reddy Express
42,Shell Reddy Express Sutton Forest,"13124 Hume Highway, Sutton Forest NSW 2577",-34.607616,150.227232,Reddy Express
43,Shell Reddy Express Wetherill Park Elizabeth,"37  Elizabeth St (Cnr Victoria  St), Wetherill Park NSW 2164",-33.845806,150.899637,Reddy Express
44,Shell Reddy Express Berkshire Park,"746-752 Richmond Road, Berkshire Park NSW 2765",-33.664575,150.799764,Reddy Express
45,Shell Reddy Express Enfield,"630-634 Liverpool Road, Strathfield South NSW 2136",-33.88688,151.071135,Reddy Express
46,Shell Reddy  Express Merewether,"87 Llewellyn St (Cnr Glebe Rd), Merewether NSW 2291",-32.938146,151.749567,Reddy Express
47,Shell Reddy Express Carlton,"277-281 Princes Highway, Carlton NSW 2218",-33.974858,151.127273,Reddy Express
48,Shell Reddy Express Dural,"592-596 Old Northern Rd, Dural NSW 2158",-33.694281,151.031261,Reddy Express
49,Shell Reddy Express Cabramatta,"218 John St (Cnr Cumberland Hwy), Cabramatta NSW 2166",-33.893375,150.922094,Reddy Express
50,Shell Reddy  Express Camden,"273 Old Hume Highway, Camden NSW 2570",-34.086627,150.694551,Reddy Express
51,Shell Reddy Express Five Dock,"213-253 Parramatta Rd & Walker St, Five Dock NSW 2046",-33.870106,151.115104,Reddy Express
52,Shell Reddy  Express Marsfield,"189 Epping Rd & Culloden Rd, Marsfield NSW 2122",-33.775212,151.105289,Reddy Express
54,Shell Reddy  Express Cessnock,"183 Vincent St, Cessnock NSW 2325",-32.838322,151.355439,Reddy Express
55,Shell Reddy Express Guildford,"295 Woodville Rd, Guildford NSW 2161",-33.850752,150.996951,Reddy Express
56,Shell Reddy  Express Inverell,"176 Otho St, Inverell NSW 2360",-29.778219,151.115549,Reddy Express
57,Shell Reddy  Express Tocumwal,"Dean & Hill Streets, Tocumwal NSW 2714",-35.808364,145.559605,Reddy Express
58,Shell Reddy  Express South Hurstville,"835 King Georges Road, South Hurstville NSW 2221",-33.978745,151.105526,Reddy Express
59,Shell Reddy Express Ramsgate,"274-276 Grand Parade (Cnr Ramsgate Rd), Ramsgate NSW 2217",-33.985745,151.147385,Reddy Express
60,Shell Reddy Express Lawson,"311 Great Western Highway, Lawson NSW 2783",-33.721927,150.426038,Reddy Express
62,Shell Reddy Express Ryde,"45 Lane Cove Rd & Myra Ave, Ryde NSW 2112",-33.807231,151.109825,Reddy Express
63,Shell Reddy Express Hornsby,"194-206 Pacific Hwy, Hornsby NSW 2077",-33.7072,151.099147,Reddy Express
64,Shell Reddy Express Narrandera,"113 AUDLEY ST, NARRANDERA NSW 2700",-34.74745728,146.55005123,Reddy Express
65,Shell Reddy Express Bass Hill,"884-888 Hume Hwy (Cnr Strickland St), Bass Hill NSW 2197",-33.89964,150.997487,Reddy Express
66,Shell Reddy  Express Belmont Maude (Nsw),"504 Pacific Hwy (Cnr Maude St), Belmont NSW 2280",-33.03322,151.660617,Reddy Express
67,Shell Reddy  Express Tumut,"168-170 Snowy Mountains Hwy, Tumut NSW 2720",-35.302559,148.202254,Reddy Express
68,Shell Reddy Express Wollongong West,"434 Crown St, Wollongong West NSW 2500",-34.425147,150.873512,Reddy Express
69,Shell Reddy Express Drummoyne,"38-46 Victoria Rd, Drummoyne NSW 2047",-33.855759,151.159307,Reddy Express
70,Shell Reddy Express Yallah,"1 Macquarie Place Haywards Bay, Yallah NSW 2530",-34.541247,150.785615,Reddy Express
72,Shell Reddy Express Moss Vale,"571 Argyle St (Cnr Yarrawa Rd), Moss Vale NSW 2577",-34.553424,150.364548,Reddy Express
73,Shell Reddy Express Smithfield,"678 The Horsley Drv (Cnr Cumberland Hwy), Smithfield NSW 2164",-33.85369,150.940106,Reddy Express
74,7-Eleven Artarmon,"477 Pacific Highway, Artarmon NSW 2064",-33.810521,151.177429,7-Eleven
75,7-Eleven Kincumber,"28 - 30 Avoca Drive, Kincumber NSW 2251",-33.467858,151.38063,7-Eleven
76,7-Eleven Fairfield,"320 Polding St, FAIRFIELD WEST NSW 2165",-33.8594672,150.922616,7-Eleven
77,Shell Reddy  Express Berowra,"955 Pacific Highway (Cnr Yallambee Rd), Berowra NSW 2081",-33.627973,151.147917,Reddy Express
78,Shell Reddy  Express Ourimbah,"78 Pacific Highway (Cnr Burns Rd), Ourimbah NSW 2258",-33.346821,151.370975,Reddy Express
79,Shell Reddy Express Coonabarabran,"2-6 Johns St, Coonabarabran NSW 2357",-31.277055,149.278375,Reddy Express
82,Shell Reddy Express Faulconbridge,"575-581 Great Western Highway, Faulconbridge NSW 2776",-33.694145,150.537347,Reddy Express
83,Shell Reddy Express Motto Farm,"2137 Pacific Highway, Heatherbrae NSW 2324",-32.798345,151.717716,Reddy Express
86,Shell Reddy  Express Halfway Creek,"4974 Pacific Highway (Cnr Lemon Tree Rd), Halfway Creek NSW 2460",-29.934898,153.094274,Reddy Express
88,Shell Reddy Express Yagoona,"112 Rookwood (Cnr Brunker) Rds, Yagoona NSW 2199",-33.898673,151.037094,Reddy Express
90,Shell Reddy Express Wollongong,"142-148 Corrimal St, Wollongong NSW 2500",-34.42874,150.898901,Reddy Express
91,Shell Reddy Express Bathurst,"59 Durham Street, Bathurst NSW 2795",-33.41649,149.58434,Reddy Express
92,Shell Reddy Express Griffith,"121 Banna Avenue, Griffith NSW 2680",-34.288346,146.051293,Reddy Express
93,Shell Reddy Express Lithgow,"Lot 1 Great Western Highway (Cnr Rydal Rd), South Bowenfels NSW 2790",-33.505897,150.123904,Reddy Express
94,Shell Reddy Express Kotara,"93 Park Avenue, Kotara NSW 2289",-32.940904,151.708827,Reddy Express
95,Shell Reddy Express Moree,"Balo St & Gwydir St, Moree NSW 2400",-29.461111,149.842053,Reddy Express
96,Shell Reddy Express Goulburn,"1-3 Sowerby St, Goulburn NSW 2580",-34.772916,149.691601,Reddy Express
99,Shell Reddy Express Taree,"59-63 Victoria Street, Taree NSW 2430",-31.910559,152.465144,Reddy Express
100,Shell Reddy  Express Wattle Grove,"115 Heathcote Rd, Wattle Grove NSW 2173",-33.946408,150.946795,Reddy Express
101,Shell Reddy Express Bexley,"306-312 Forest Road (Cnr Fredrick St), Bexley NSW 2205",-33.945714,151.128092,Reddy Express
103,Shell Reddy Express Tweed Heads South,"71 Minjungbal Dr, Tweed Heads South NSW 2486",-28.194588,153.541981,Reddy Express
104,Shell Reddy Express Hoxton Park,"650-652 Hoxton Park Rd, Hoxton Park NSW 2171",-33.925298,150.849274,Reddy Express
105,Shell Reddy  Express Norwest Business Park,"4 Century Circuit, Baulkham Hills NSW 2153",-33.733555,150.963518,Reddy Express
107,Shell Reddy Express Lismore,"100 Dawson & Magellan Sts, Lismore NSW 2480",-28.811269,153.279937,Reddy Express
109,Shell Reddy Express Tweed Heads,"34 Wharf St (Cnr Frances St), Tweed Heads NSW 2485",-28.173842,153.543136,Reddy Express
113,Shell Reddy  Express Alexandria,"562-572 Botany Rd, Alexandria NSW 2015",-33.915767,151.200134,Reddy Express
115,Shell Reddy Express Broken Hill,"164 William Street, Broken Hill NSW 2880",-31.951488,141.453671,Reddy Express
116,BP Heatherbrae,"2398 Pacific Highway, Heatherbrae NSW 2324",-32.783298,151.737022,BP
117,BP Kellyville,"19-21 Windsor Road, Kellyville NSW 2155",-33.712817,150.95903,BP
118,BP Kennedy Drive,"Cnr Kennedy Dve & Ducat St, Tweed Heads NSW 2485",-28.18605,153.526203,BP
119,Shell Reddy  Express Gundagai Tuckerbox,"Hume highway & Sheahan Bridge, GUNDAGAI NSW 2722",-35.003645,148.110711,Reddy Express
122,Shell Reddy Express Albury,"465 Guinea St (Cnr David St), Albury NSW 2640",-36.074822,146.921549,Reddy Express
123,Shell Reddy Express Lavington,"575 Wagga Rd, Lavington NSW 2641",-36.03665,146.963037,Reddy Express
125,Shell Reddy  Express Kingsgrove,"137-141 Kingsgrove Road, Kingsgrove NSW 2208",-33.932785,151.099086,Reddy Express
126,Shell Reddy  Express Bega,"2-6 Swan St, Bega NSW 2550",-36.673879,149.838173,Reddy Express
127,7-Eleven Belmore,"792-794 Canterbury Road Chapel Street, Belmore NSW 2192",-33.925456,151.087072,7-Eleven
128,7-Eleven Pendle Hill,"217 Wentworth Avenue (Corner Bungaree Road), Pendle Hill NSW 2145",-33.80187,150.957827,7-Eleven
129,7-Eleven Rockdale,"99 Railway Street (Corner Frederick Street), Rockdale NSW 2216",-33.952566,151.135774,7-Eleven
130,7-Eleven Guildford West,"534 Guildford Road West (Corner Fowler Road), Guildford West NSW 2161",-33.851431,150.972137,7-Eleven
132,7-Eleven Maroubra,"1 Meagher Ave (Cnr Malabar Rd) (Repn 9 June'16), Maroubra NSW 2035",-33.951306,151.24905,7-Eleven
133,7-Eleven Merrylands,"295-297 Merrylands Road (Corner Windsor Street), Merrylands NSW 2160",-33.835467,150.985311,7-Eleven
134,7-Eleven Hurlstone Park,"670 New Canterbury Road (Corner Melford Street), Hurlstone Park NSW 2193",-33.905043,151.130108,7-Eleven
135,7-Eleven Fairfield West,"234 Hamilton Road, Fairfield West NSW 2165",-33.872141,150.937268,7-Eleven
136,Shell Reddy Express Bowral,"430 Bong Bong St (Cnr Bowral St), Bowral NSW 2576",-34.48268,150.417354,Reddy Express
137,7-Eleven North Rocks,"340 North Rocks Road, North Rocks NSW 2151",-33.768977,151.03069,7-Eleven
140,7-Eleven Mount Pritchard,"352 Elizabeth Drive (Corner Meadow Road), Mount Pritchard NSW 2170",-33.902707,150.896724,7-Eleven
141,7-Eleven Mosman,"162A Spit Road (Corner Mitchell Road), Mosman NSW 2088",-33.817498,151.243383,7-Eleven
142,7-Eleven Caringbah,"367 The Kingsway (Corner Willarong Road), Caringbah NSW 2229",-34.039547,151.120355,7-Eleven
143,7-Eleven West Wollongong,"Corner Crown & Darling Streets, West Wollongong NSW 2500",-34.425265,150.884673,7-Eleven
144,7-Eleven Kingswood,"127 GREAT WESTERN HWY, KINGSWOOD NSW 2747",-33.7598749,150.7265029,7-Eleven
145,7-Eleven Drummoyne,"271A Victoria Road, Drummoyne NSW 2047",-33.84723,151.151612,7-Eleven
146,7-Eleven Croydon Park,"45 Georges River Road, Croydon Park NSW 2133",-33.894381,151.111446,7-Eleven
147,Shell Reddy Express Goulburn,"90 Cowper St (Cnr Clinton St), Goulburn NSW 2580",-34.755637,149.711462,Reddy Express
148,7-Eleven Penshurst,"612 Forest Road, Penshurst NSW 2222",-33.961504,151.079228,7-Eleven
149,7-Eleven Randwick,"128 Barker Street, Randwick NSW 2031",-33.920881,151.235608,7-Eleven
150,7-Eleven Heatherbrae,"369 Pacific Highway, Heatherbrae NSW 2324",-32.791312,151.725301,7-Eleven
151,7-Eleven Kings Park,"363 Vardys Road, Kings Park NSW 2148",-33.7466,150.90688,7-Eleven
154,7-Eleven Mosman,"45 Spit Road, Mosman NSW 2088",-33.823058,151.243459,7-Eleven
156,7-Eleven Belmont North,"378 Pacific Highway, Belmont North NSW 2280",-33.022787,151.664179,7-Eleven
158,Shell Reddy Express St Helens Park,"Lot 201 Appin Road, St Helens Park NSW 2560",-34.111953,150.798563,Reddy Express
160,7-Eleven Shellharbour,"Corner Shellharbour & Wattle Roads, Shellharbour NSW 2529",-34.580605,150.861141,7-Eleven
162,7-Eleven Sutherland,"693 Old Princes Highway (Retank Reopens 23 Jun'16), Sutherland NSW 2232",-34.029795,151.058951,7-Eleven
163,7-Eleven Penrith,"30 Henry Street, Penrith NSW 2750",-33.754088,150.704558,7-Eleven
164,7-Eleven Narrabeen,"1234 Pittwater Road, Narrabeen NSW 2101",-33.719601,151.298272,7-Eleven
165,7-Eleven Arndell Park,"180 Reservoir Road, Arndell Park NSW 2148",-33.796722,150.897194,7-Eleven
166,7-Eleven Mount Druitt,"Lot 6 Luxford Road, Mount Druitt NSW 2770",-33.764921,150.82627,7-Eleven
167,7-Eleven Carlingford,"243 Pennant Hills Road, Carlingford NSW 2118",-33.782875,151.045752,7-Eleven
168,7-Eleven Minchinbury,"Lot 3 Great Western Highway (Cnr John Hines Ave), Minchinbury NSW 2770",-33.778099,150.809194,7-Eleven
169,Shell Reddy Express Killarney Vale,"102 - 106 Wyong Road, Killarney Vale NSW 2261",-33.367288,151.46491,Reddy Express
170,7-Eleven Arncliffe,"28 Princes Highway, Arncliffe NSW 2205",-33.934164,151.152566,7-Eleven
171,7-Eleven Erina,"214 The Entrance Road, Erina NSW 2250",-33.434942,151.387952,7-Eleven
174,7-Eleven Corrimal,"138-146 Princes Highway, Corrimal NSW 2518",-34.369863,150.897816,7-Eleven
175,7-Eleven Minto,"Lot 1 Ben Lomond Road, MINTO NSW 2566",-34.031754,150.850253,7-Eleven
176,7-Eleven Blacktown,"62 Walters Road, Blacktown NSW 2148",-33.775908,150.894749,7-Eleven
177,7-Eleven Lisarow,"911 Pacific Highway, Lisarow NSW 2250",-33.385396,151.365375,7-Eleven
178,7-Eleven Watanobbi,"156 Pacific Highway, Watanobbi NSW 2259",-33.27436,151.429255,7-Eleven
179,7-Eleven Regentville,"36 Mulgoa Road, Regentville NSW 2745",-33.77504,150.666023,7-Eleven
180,Shell Reddy Express Picton,"93-99 Argyle Street, Picton NSW 2571",-34.168556,150.611545,Reddy Express
181,7-Eleven Argenton,"503 Lake Road, Argenton NSW 2284",-32.935194,151.630728,7-Eleven
182,7-Eleven Emu Plains,"49-51 Great Western Highway, Emu Plains NSW 2750",-33.746491,150.676178,7-Eleven
183,7-Eleven Campbelltown,"71 Blaxland Road, Campbelltown NSW 2560",-34.061876,150.80945,7-Eleven
184,7-Eleven Castle Hill,"255 -257 Old Northern Road, Castle Hill NSW 2154",-33.734803,151.003582,7-Eleven
185,7-Eleven South Hurstville,"822 King Georges Road & Joffre St, South Hurstville NSW 2220",-33.975997,151.10364,7-Eleven
186,7-Eleven Georges Hall,"48 SURREY AV, GEORGES HALL NSW 2198",-33.9153564,150.9976137,7-Eleven
187,7-Eleven Green Point,"390 Avoca Drive (Gosford), Green Point NSW 2251",-33.462598,151.363938,7-Eleven
188,7-Eleven Mount Pritchard,"464 Cabramatta Road West, Mount Pritchard NSW 2170",-33.897357,150.912907,7-Eleven
189,7-Eleven Carlton,"439 Princes Highway (Corner Massey Street), Carlton NSW 2218",-33.98081,151.119076,7-Eleven
190,7-Eleven Ashfield,"132 LIVERPOOL RD, ASHFIELD NSW 2131",-33.8905782,151.1295516,7-Eleven
191,Shell Reddy Express Leppington,"1443 Camden Valley Way, Leppington NSW 2171",-33.966367,150.815605,Reddy Express
192,7-Eleven Bankstown,"180 Stacey & Stanley Streets, Bankstown NSW 2200",-33.920941,151.039191,7-Eleven
